QUERY_CLUSTER	SUBJECT_CLUSTER	CLUSTER_SEQUENCE_ID	QUERY_SUBCLUSTERS	SUBJECT_SUBCLUSTERS	DDM_CORRELATION_PEARSON	P-VALUE_PEARSON	DDM_CORRELATION_SPEARMAN	P-VALUE_SPEARMAN	FIXED_SEQ_ID	IG_PAIR	SEQ_ID_RANGE
6okmH	6ieaL	32.14	"['6ogxH', '6okmH']"	"['6iekF', '6ieaL']"	0.9035694865234528	0.0	0.7138783245466742	0.0	36.597938144329895	TRUE	"30-40"
6okmH	3hmwH	79.2	"['6ogxH', '6okmH']"	"['3hmxH', '3hmwH']"	-0.9583477336612838	0.0	-0.804988167668252	0.0	79.51219512195122	TRUE	"70-80"
6okmH	4fqhA	80.8	"['6ogxH', '6okmH']"	"['4fqvJ', '6cnvH']"	-0.9028845524448686	0.0	-0.6844145211662037	0.0	82.92682926829268	TRUE	"80-90"
6okmH	6cbjH	78.45	"['6ogxH', '6okmH']"	"['6cbjH', '5tplH']"	0.9060319461670755	0.0	0.7359874789032131	0.0	82.52427184466019	TRUE	"70-80"
6okmH	4dagL	30.18	"['6ogxH', '6okmH']"	"['6iebF', '5y2kH']"	-0.8824131553251398	0.0	-0.7013628397692224	0.0	34.97267759562842	TRUE	"30-40"
6okmH	4xnqA	30.88	"['6ogxH', '6okmH']"	"['4xnmA', '4gsdL']"	0.8742094117786939	0.0	0.7039970701798062	0.0	34.196891191709845	TRUE	"30-40"
6okmH	4jj5B	60.63	"['6ogxH', '6okmH']"	"['4isvB', '4jj5B']"	0.8611072256318191	0.0	0.6187532845526379	0.0	64.85148514851485	TRUE	"60-70"
6okmH	1a4kB	76.26	"['6ogxH', '6okmH']"	"['1a4jB', '1a4kH']"	-0.9378449179861491	0.0	-0.7777883903289198	0.0	77.45098039215686	TRUE	"70-80"
6okmH	5t4zH	59.39	"['6ogxH', '6okmH']"	"['5iieH', '5iieA']"	0.9277765378675785	0.0	0.7447997455392508	0.0	62.43654822335025	TRUE	"50-60"
6okmH	3dggD	66.52	"['6ogxH', '6okmH']"	"['3dggB', '3dggD']"	0.9242519535834424	0.0	0.7407300919841646	0.0	71.07843137254902	TRUE	"60-70"
6okmH	5dk3A	30.87	"['6ogxH', '6okmH']"	"['5ggsB', '5dk3A']"	0.8373146012510596	0.0	0.6725263585999824	0.0	35.051546391752574	TRUE	"30-40"
6okmH	6okmL	30.67	"['6ogxH', '6okmH']"	"['6ogxL', '6okmL']"	-0.7550671690487324	0.0	-0.5644905579980671	0.0	34.5360824742268	TRUE	"30-40"
6okmH	3lmjL	27.93	"['6ogxH', '6okmH']"	"['3lmjL', '3lqaL']"	-0.8485499226991853	0.0	-0.6809298270444533	0.0	30.76923076923077	TRUE	"20-30"
6okmH	2virB	54.26	"['6ogxH', '6okmH']"	"['2visB', '1gigH']"	-0.9462391365524753	0.0	-0.787157116878075	0.0	58.82352941176471	TRUE	"50-60"
6okmH	5xhvH	78.03	"['6ogxH', '6okmH']"	"['5xhvP', '5xhvH']"	0.940700763775292	0.0	0.7574323292608626	0.0	79.12621359223301	TRUE	"70-80"
6okmH	5y2mI	73.82	"['6ogxH', '6okmH']"	"['5y2kA', '5y2mK']"	-0.8459219632357344	0.0	-0.6922112099455081	0.0	77.5609756097561	TRUE	"70-80"
6okmH	6mubH	69.47	"['6ogxH', '6okmH']"	"['3ob0H', '3oauH']"	-0.43406472746234515	0.0	-0.36733439166050497	0.0	70.87378640776699	TRUE	"60-70"
6okmH	4xwgH	72.49	"['6ogxH', '6okmH']"	"['4xx1H', '4xx1E']"	0.9435028372250476	0.0	0.7477822065672778	0.0	75.60975609756098	TRUE	"70-80"
6okmH	6ammL	29.96	"['6ogxH', '6okmH']"	"['6anpA', '6ao0L']"	0.5306612293731047	0.0	0.4491870146076379	0.0	33.67875647668394	TRUE	"20-30"
6okmH	1ynlH	65.28	"['6ogxH', '6okmH']"	"['1cgsH', '2cgrH']"	-0.9033512564585767	0.0	-0.7515546908940427	0.0	67.64705882352942	TRUE	"60-70"
6okmH	3lmjH	80.52	"['6ogxH', '6okmH']"	"['3lqaH', '3lmjH']"	-0.9310375995340723	0.0	-0.7897148816794296	0.0	83.98058252427184	TRUE	"80-90"
6okmL	3qg6A	56.42	"['6ogxL', '6okmL']"	"['3qg6L', '3qg7L']"	-0.968396893028452	0.0	-0.8388000654982537	0.0	57.61904761904761	TRUE	"50-60"
1v1iA	1v1hA	94.5	"['1v1iB', '1v1iA']"	"['1v1hE', '1v1hC']"	0.6574724629682741	0.0	0.42694508466811004	0.0	100.0	FALSE	"90-100"
1vfjA	2xzwC	47.37	"['1uflA', '1vfjA']"	"['4c3kF', '1qy7A']"	-0.5309567693051654	0.0	-0.049164317891892635	1.1182925693880395e-06	49.494949494949495	FALSE	"40-50"
1vfjA	2ns1B	40.18	"['1uflA', '1vfjA']"	"['2nuuG', '1gnkB']"	0.24833374840291533	1.902830728894655e-163	0.11541651650572912	6.969752216369169e-36	38.88888888888889	FALSE	"40-50"
1vfjA	2j9eB	48.21	"['1uflA', '1vfjA']"	"['2j9dL', '2j9cA']"	0.7180779633609992	0.0	0.33698615231120543	1.2159755800007088e-307	49.074074074074076	FALSE	"40-50"
1vfjA	3ncrC	43.75	"['1uflA', '1vfjA']"	"['3ncrC', '3ncpA']"	0.30693010686763067	6.600193137021948e-253	0.16068887827759598	2.5942612738788624e-68	45.370370370370374	FALSE	"40-50"
1wdnA	4kr5B	34.38	"['1gggB', '1wdnA']"	"['4kr5B', '4kqpA']"	0.9517489500680791	0.0	0.7994626257417824	0.0	35.648148148148145	FALSE	"30-40"
1xcqA	6fs0L	43.75	"['5muqL', '1sbsL']"	"['6qb6L', '5mesL']"	0.7436247618937565	0.0	0.5660585535039069	0.0	49.029126213592235	TRUE	"40-50"
6okmL	4ki5C	28.89	"['6ogxL', '6okmL']"	"['4xzuA', '4xzuE']"	-0.7678954673113054	0.0	-0.5832456207962169	0.0	32.47422680412371	TRUE	"20-30"
6okmL	6oc7L	41.67	"['6ogxL', '6okmL']"	"['6vbqB', '6phdL']"	0.7838756746914608	0.0	0.5019481178586588	0.0	45.04950495049505	TRUE	"40-50"
6okmL	3s88L	60.66	"['6ogxL', '6okmL']"	"['3s88L', '1ztxL']"	-0.9359415273459943	0.0	-0.7688492909208808	0.0	60.476190476190474	TRUE	"60-70"
6okmL	5gkrB	43.78	"['6ogxL', '6okmL']"	"['5gkrB', '6p9iD']"	-0.7378476537176977	0.0	-0.4631896552400538	0.0	46.03960396039604	TRUE	"40-50"
6okmL	6ammL	85.58	"['6ogxL', '6okmL']"	"['6anpA', '6ao0L']"	-0.3727299879398447	0.0	-0.23216736479446554	0.0	85.71428571428571	TRUE	"80-90"
6okmL	4x8jL	60.75	"['6ogxL', '6okmL']"	"['4x8jB', '4x8jL']"	0.9713715601895158	0.0	0.8480905916453627	0.0	60.476190476190474	TRUE	"60-70"
6okmL	3lmjL	42.2	"['6ogxL', '6okmL']"	"['3lmjL', '3lqaL']"	0.8277922808906379	0.0	0.5880893455605045	0.0	44.554455445544555	TRUE	"40-50"
6okmL	3hc3L	88.26	"['6ogxL', '6okmL']"	"['3hc0B', '5wuxB']"	-0.9489069880488824	0.0	-0.8157236676975673	0.0	88.09523809523809	TRUE	"80-90"
6okmL	3macL	41.67	"['6ogxL', '6okmL']"	"['3ma9L', '4khxL']"	-0.8507142230450347	0.0	-0.6633653859401512	0.0	43.29896907216495	TRUE	"40-50"
6okmL	5mtlC	41.47	"['6ogxL', '6okmL']"	"['5mtlB', '5mtlD']"	-0.8418332001544968	0.0	-0.5905564145349508	0.0	45.26315789473684	TRUE	"40-50"
6okmL	6ugsL	76.64	"['6ogxL', '6okmL']"	"['5vh4B', '5vh3B']"	0.9525873822171925	0.0	0.777210386545807	0.0	76.19047619047619	TRUE	"70-80"
6okmL	1cicD	28.57	"['6ogxL', '6okmL']"	"['1fdlH', '1cicD']"	0.7802051528916885	0.0	0.5651592790059358	0.0	31.18811881188119	TRUE	"20-30"
6okmL	3eobL	90.65	"['6ogxL', '6okmL']"	"['3eobA', '3eo9L']"	0.9679262567095733	0.0	0.8344008001637992	0.0	90.47619047619048	TRUE	"90-100"
6okmL	6umxL	42.13	"['6ogxL', '6okmL']"	"['6umxL', '6umxl']"	-0.7878269767385881	0.0	-0.5189234733001835	0.0	44.05940594059406	TRUE	"40-50"
6okmL	3mj9L	40.0	"['6ogxL', '6okmL']"	"['3mj8L', '3mj9L']"	-0.8369739061424777	0.0	-0.6216187060577918	0.0	42.28855721393035	TRUE	"40-50"
6okmL	5m6aA	43.78	"['6ogxL', '6okmL']"	"['5m6aA', '5m6aC']"	-0.857685636369517	0.0	-0.6174952591406895	0.0	46.26865671641791	TRUE	"40-50"
6okmL	3u0wL	85.05	"['6ogxL', '6okmL']"	"['3u0wL', '6faxL']"	-0.9688974450604422	0.0	-0.8189473582591649	0.0	84.76190476190476	TRUE	"80-90"
6okmL	4nztL	41.94	"['6ogxL', '6okmL']"	"['4fqyL', '6cnvL']"	-0.8563173259136316	0.0	-0.6382425607542311	0.0	44.94949494949495	TRUE	"40-50"
6okmL	1xcqA	59.09	"['6ogxL', '6okmL']"	"['5muqL', '1sbsL']"	-0.7981074647003702	0.0	-0.6629989532222554	0.0	60.76555023923444	TRUE	"50-60"
6okmL	7c94E	28.02	"['6ogxL', '6okmL']"	"['7c95B', '7c94E']"	-0.7896382032301132	0.0	-0.566682787761454	0.0	32.48730964467005	TRUE	"20-30"
6okmL	5bk0A	78.34	"['6ogxL', '6okmL']"	"['6azxD', '5bk0A']"	0.9561168052341033	0.0	0.7931965228935862	0.0	79.52380952380952	TRUE	"70-80"
6okmL	2virB	30.94	"['6ogxL', '6okmL']"	"['2visB', '1gigH']"	0.8162486556110717	0.0	0.6227921823069539	0.0	34.67336683417086	TRUE	"30-40"
6okmL	5xhvL	90.19	"['6ogxL', '6okmL']"	"['5xhvQ', '5xhvL']"	0.9582403890452332	0.0	0.8179002134615421	0.0	90.0	TRUE	"90-100"
6okmL	2f58H	28.21	"['6ogxL', '6okmL']"	"['3f58H', '1f58H']"	-0.7633550665142608	0.0	-0.5250513561642728	0.0	31.862745098039213	TRUE	"20-30"
6okmL	2zuqC	28.19	"['6ogxL', '6okmL']"	"['2zuqF', '2zuqC']"	0.6902291915398516	0.0	0.4554971235475889	0.0	31.122448979591837	TRUE	"20-30"
6okmL	3eotL	68.22	"['6ogxL', '6okmL']"	"['2b2xL', '3eotL']"	0.07358019766033952	5.204302062065196e-53	-0.47387946499031375	0.0	67.78846153846155	TRUE	"60-70"
6okmL	5az2H	28.07	"['6ogxL', '6okmL']"	"['5az2H', '5e8dH']"	-0.6953144190686968	0.0	-0.442693438692021	0.0	31.818181818181817	TRUE	"20-30"
6okmL	1jnhB	25.79	"['6ogxL', '6okmL']"	"['1jn6B', '1jnhB']"	0.5675019546881852	0.0	0.4030353019347746	0.0	28.934010152284262	TRUE	"20-30"
6okmL	4lluB	59.26	"['6ogxL', '6okmL']"	"['4lluD', '4llwD']"	0.8756368416080557	0.0	0.6869608312270985	0.0	61.274509803921575	TRUE	"50-60"
6okmL	1za6A	79.55	"['6ogxL', '6okmL']"	"['6p8nL', '5jq6L']"	0.9372037597889852	0.0	0.7534936145932322	0.0	82.32323232323232	TRUE	"70-80"
6okmL	3aazB	76.71	"['6ogxL', '6okmL']"	"['5mo9L', '6pydB']"	0.9452516240228266	0.0	0.7583845893720866	0.0	77.61904761904762	TRUE	"70-80"
6okmL	5m76A	41.98	"['6ogxL', '6okmL']"	"['5m76B', '5m76A']"	-0.8537557848210434	0.0	-0.6192290801344713	0.0	44.16243654822335	TRUE	"40-50"
6okmL	2dd8L	39.07	"['6ogxL', '6okmL']"	"['2g75D', '2dd8L']"	-0.8957518897746951	0.0	-0.706706506243834	0.0	40.39408866995074	TRUE	"30-40"
6okmL	5bv7B	41.86	"['6ogxL', '6okmL']"	"['4xx1G', '4xx1L']"	-0.8730293143210317	0.0	-0.6717342964668429	0.0	43.34975369458128	TRUE	"40-50"
6okmL	6l98B	39.07	"['6ogxL', '6okmL']"	"['6l98A', '6l98B']"	0.8719437722975575	0.0	0.6395168351831179	0.0	40.5940594059406	TRUE	"30-40"
6okmL	5lspL	87.38	"['6ogxL', '6okmL']"	"['5lspT', '5lspL']"	0.9742999826358048	0.0	0.8460141532283514	0.0	87.14285714285714	TRUE	"80-90"
6okmL	6pzhA	42.27	"['6ogxL', '6okmL']"	"['5kjrL', '6pzhA']"	0.8241421569826551	0.0	0.5776843623431029	0.0	43.56435643564357	TRUE	"40-50"
6okmL	5drxL	76.82	"['6ogxL', '6okmL']"	"['6b0gC', '6nb8L']"	-0.9599767661419827	0.0	-0.78846737736869	0.0	77.61904761904762	TRUE	"70-80"
6okmL	4xnqA	41.5	"['6ogxL', '6okmL']"	"['4xnmA', '4gsdL']"	-0.8504201423315129	0.0	-0.6174269668313269	0.0	42.78350515463917	TRUE	"40-50"
6okmL	6c6yB	82.71	"['6ogxL', '6okmL']"	"['6c6xB', '6c6yL']"	0.9269860559738732	0.0	0.7739730778647596	0.0	82.38095238095238	TRUE	"80-90"
6okmL	4dagL	41.15	"['6ogxL', '6okmL']"	"['6iebF', '5y2kH']"	0.8247030125407817	0.0	0.5737299678818685	0.0	43.523316062176164	TRUE	"40-50"
6okmL	5t4zL	42.01	"['6ogxL', '6okmL']"	"['5t4zB', '5t4zL']"	0.8653908442967032	0.0	0.6460421071802931	0.0	45.0	TRUE	"40-50"
6okmL	5dk3A	81.65	"['6ogxL', '6okmL']"	"['5ggsB', '5dk3A']"	-0.9680914587312275	0.0	-0.8189344042991014	0.0	82.85714285714286	TRUE	"80-90"
6okmL	5y11B	80.93	"['6ogxL', '6okmL']"	"['1yylL', '6ofiL']"	-0.9191300818634224	0.0	-0.7808708294168328	0.0	80.95238095238095	TRUE	"80-90"
6okmL	5m6iB	42.86	"['6ogxL', '6okmL']"	"['5m6iA', '5m6iB']"	0.45475870899229515	0.0	0.2899701860646593	0.0	45.04950495049505	TRUE	"40-50"
6okmL	3s62H	27.91	"['6ogxL', '6okmL']"	"['1z3gH', '3s62H']"	-0.7223834215491667	0.0	-0.5459860187041365	0.0	29.949238578680205	TRUE	"20-30"
6okmL	3qg6B	27.19	"['6ogxL', '6okmL']"	"['3qg6H', '3qg7H']"	0.7770499633016659	0.0	0.5367046928029587	0.0	30.569948186528496	TRUE	"20-30"
6okmL	4tnwZ	41.04	"['6ogxL', '6okmL']"	"['4tnwi', '1gigL']"	-0.7300274308580601	0.0	-0.45847921740289027	0.0	43.14720812182741	TRUE	"40-50"
6okmL	5k8aL	87.38	"['6ogxL', '6okmL']"	"['3ixtL', '4zypM']"	0.9502217667762962	0.0	0.792643720306791	0.0	87.5598086124402	TRUE	"80-90"
6okmL	4ij3C	29.96	"['6ogxL', '6okmL']"	"['5d96J', '4ij3C']"	-0.768240726232872	0.0	-0.5594530371532966	0.0	32.48730964467005	TRUE	"20-30"
6okmL	6nisL	42.2	"['6ogxL', '6okmL']"	"['6nipB', '6nisL']"	-0.8393650345708809	0.0	-0.5587873829044239	0.0	44.554455445544555	TRUE	"40-50"
6okmL	3g5zB	27.27	"['6ogxL', '6okmL']"	"['3g5zB', '3g5xB']"	-0.7684769070053378	0.0	-0.5542087430203488	0.0	29.7029702970297	TRUE	"20-30"
6okmL	1lilA	41.86	"['6ogxL', '6okmL']"	"['1lilA', '1lilB']"	-0.8578255901808767	0.0	-0.6358194630057503	0.0	43.34975369458128	TRUE	"40-50"
6okmL	6cbjL	41.47	"['6ogxL', '6okmL']"	"['6cbjL', '5tplL']"	0.6892936777077456	0.0	0.46668431672136157	0.0	43.56435643564357	TRUE	"40-50"
6okmL	6grzA	41.47	"['6ogxL', '6okmL']"	"['6grzB', '6grzA']"	0.8671703342057567	0.0	0.6233188286309367	0.0	43.56435643564357	TRUE	"40-50"
6okmL	3h0tA	42.4	"['6ogxL', '6okmL']"	"['5utzC', '4hqqL']"	-0.7424746472236246	0.0	-0.44916044682261635	0.0	43.34975369458128	TRUE	"40-50"
6okmL	4utbL	43.32	"['6ogxL', '6okmL']"	"['4utbM', '5lcvL']"	-0.8503354679504905	0.0	-0.631413543216174	0.0	45.77114427860697	TRUE	"40-50"
6okmL	3fctA	79.81	"['6ogxL', '6okmL']"	"['1ngxA', '1n7mH']"	0.9640253575494084	0.0	0.8298493722938851	0.0	80.47619047619048	TRUE	"70-80"
6okmL	3ulsL	41.59	"['6ogxL', '6okmL']"	"['3uluC', '3ulsL']"	0.8440622191009722	0.0	0.6138093471141517	0.0	43.06930693069307	TRUE	"40-50"
6okmL	3nz8A	27.6	"['6ogxL', '6okmL']"	"['3nz8H', '3nz8A']"	0.7641467384868705	0.0	0.5404694806227713	0.0	31.28205128205128	TRUE	"20-30"
6okmL	6glwL	41.47	"['6ogxL', '6okmL']"	"['6glwL', '6glwD']"	0.8291552368417139	0.0	0.5682576825953886	0.0	43.56435643564357	TRUE	"40-50"
6okmL	2dquH	25.53	"['6ogxL', '6okmL']"	"['2dqtH', '2dtmH']"	0.7115217273034672	0.0	0.4817499380557653	0.0	30.89005235602094	TRUE	"20-30"
6okmL	1tqcC	55.25	"['6ogxL', '6okmL']"	"['4onfL', '4okvB']"	-0.8392126802559686	0.0	-0.622514191357215	0.0	56.9377990430622	TRUE	"50-60"
6okmL	2oz4L	58.41	"['6ogxL', '6okmL']"	"['3fb6B', '6ionL']"	0.9281770903440064	0.0	0.7362779043923068	0.0	57.89473684210527	TRUE	"50-60"
6okmL	6fs0L	43.06	"['6ogxL', '6okmL']"	"['6qb6L', '5mesL']"	-0.8384652320523739	0.0	-0.6018525810909139	0.0	46.26865671641791	TRUE	"40-50"
6okmL	4rgnE	58.18	"['6ogxL', '6okmL']"	"['1a3rL', '1hinL']"	0.9429840228933459	0.0	0.8041178300590061	0.0	60.476190476190474	TRUE	"50-60"
6okmL	5c7xL	41.58	"['6ogxL', '6okmL']"	"['5c7xN', '5d7sL']"	0.8061324464175148	0.0	0.5496472160341012	0.0	42.02127659574468	TRUE	"40-50"
6okmL	3so3B	80.18	"['6ogxL', '6okmL']"	"['4dn4L', '3f12C']"	0.810269370581065	0.0	0.6640612180504522	0.0	81.81818181818183	TRUE	"80-90"
6okmL	1um4L	84.58	"['6ogxL', '6okmL']"	"['1aj7L', '2rcsL']"	0.9518711872766058	0.0	0.7721775231134395	0.0	83.80952380952381	TRUE	"80-90"
6okmL	7bwjL	43.78	"['6ogxL', '6okmL']"	"['6txzL', '6txzM']"	0.8374710029396896	0.0	0.5935388705865271	0.0	47.76119402985074	TRUE	"40-50"
6okmL	6mg4A	41.47	"['6ogxL', '6okmL']"	"['6mg5B', '6mg4A']"	0.8598911599040114	0.0	0.6243434935552985	0.0	43.34975369458128	TRUE	"40-50"
6okmL	6qn7L	44.44	"['6ogxL', '6okmL']"	"['6qn8F', '6qn7B']"	0.8986278910960793	0.0	0.675052366786286	0.0	46.30541871921182	TRUE	"40-50"
6okmL	1i9rL	83.03	"['6ogxL', '6okmL']"	"['1i9rM', '6bjzL']"	-0.9640828983857218	0.0	-0.805434194892722	0.0	84.688995215311	TRUE	"80-90"
6okmL	6a77L	61.14	"['6ogxL', '6okmL']"	"['6a77L', '6a76L']"	0.9463399163047281	0.0	0.789129638287421	0.0	60.952380952380956	TRUE	"60-70"
6okmL	1uj3A	89.72	"['6ogxL', '6okmL']"	"['5ob5L', '1pg7L']"	0.963673246788195	0.0	0.7780710874972475	0.0	89.52380952380953	TRUE	"80-90"
6okmL	4lstL	73.61	"['6ogxL', '6okmL']"	"['4olzL', '4jkpL']"	-0.8369700959173881	0.0	-0.598659667299378	0.0	76.73267326732673	TRUE	"70-80"
6okmL	6jepL	42.93	"['6ogxL', '6okmL']"	"['6jepL', '6mejB']"	0.8204107744582814	0.0	0.6052570725817179	0.0	45.36082474226804	TRUE	"40-50"
6okmL	3dggD	26.75	"['6ogxL', '6okmL']"	"['3dggB', '3dggD']"	-0.7392957643114365	0.0	-0.5165537307279147	0.0	30.612244897959183	TRUE	"20-30"
6okmL	3n9gL	42.34	"['6ogxL', '6okmL']"	"['4wuuD', '3n9gL']"	-0.7993519080820763	0.0	-0.6103630535849953	0.0	43.06930693069307	TRUE	"40-50"
6okmL	1b6dA	89.62	"['6ogxL', '6okmL']"	"['1b6dA', '1b6dB']"	0.8702524444521665	0.0	0.637803698995981	0.0	89.52380952380953	TRUE	"80-90"
6okmL	6svlE	82.79	"['6ogxL', '6okmL']"	"['1bbjL', '6svlL']"	0.9517774073333246	0.0	0.7903306482096188	0.0	81.42857142857143	TRUE	"80-90"
6okmL	3g6aL	40.0	"['6ogxL', '6okmL']"	"['3g6aL', '3g6dL']"	-0.8915974225760107	0.0	-0.6923012676086419	0.0	41.37931034482759	TRUE	"40-50"
6okmL	6phbC	88.84	"['6ogxL', '6okmL']"	"['5uqyC', '5f7eL']"	0.7930612802549422	0.0	0.6674874419601577	0.0	88.78048780487805	TRUE	"80-90"
6p0yA	3gg8C	56.16	"['6p0yA', '3ma8B']"	"['3eoeC', '3gg8B']"	-0.7342703166026103	0.0	-0.43964670405633915	0.0	57.395143487858725	FALSE	"50-60"
1xcqA	3macL	42.18	"['5muqL', '1sbsL']"	"['3ma9L', '4khxL']"	0.8187750842073541	0.0	0.6518065223623388	0.0	45.40816326530612	TRUE	"40-50"
1xcqA	5bk0A	62.56	"['5muqL', '1sbsL']"	"['6azxD', '5bk0A']"	-0.8052674410124017	0.0	-0.6521054219876485	0.0	64.01869158878505	TRUE	"60-70"
1xcqA	6ugsL	55.91	"['5muqL', '1sbsL']"	"['5vh4B', '5vh3B']"	-0.8392988293362985	0.0	-0.6910466155395603	0.0	58.01886792452831	TRUE	"50-60"
1xcqA	3aazB	63.64	"['5muqL', '1sbsL']"	"['5mo9L', '6pydB']"	-0.7986574251679305	0.0	-0.6412959971768358	0.0	63.8095238095238	TRUE	"60-70"
1xcqA	4utbL	41.82	"['5muqL', '1sbsL']"	"['4utbM', '5lcvL']"	0.7374497854326346	0.0	0.529802640538953	0.0	45.36585365853659	TRUE	"40-50"
1xcqA	1um4L	56.82	"['5muqL', '1sbsL']"	"['1aj7L', '2rcsL']"	-0.8307190630452749	0.0	-0.6974586216321585	0.0	60.56338028169014	TRUE	"50-60"
1xcqA	5mtlC	40.27	"['5muqL', '1sbsL']"	"['5mtlB', '5mtlD']"	0.7836856812436146	0.0	0.589781645551741	0.0	45.0261780104712	TRUE	"40-50"
1xcqA	3n9gL	43.36	"['5muqL', '1sbsL']"	"['4wuuD', '3n9gL']"	0.7764547684323658	0.0	0.6234234800773487	0.0	46.85990338164252	TRUE	"40-50"
1xcqA	3hc3L	60.0	"['5muqL', '1sbsL']"	"['3hc0B', '5wuxB']"	0.8191523904311526	0.0	0.698543153866786	0.0	62.857142857142854	TRUE	"60-70"
6p0yA	3khdB	54.38	"['6p0yA', '3ma8B']"	"['3khdA', '6kshC']"	-0.837740917745865	0.0	-0.49829752307250197	0.0	56.38766519823789	FALSE	"50-60"
6p3sA	3mo1B	67.39	"['6p3sM', '6p3sI']"	"['3mnvB', '3mo1B']"	0.9771931899049932	0.0	0.8194366182124259	0.0	70.5	TRUE	"60-70"
6p3sA	4o5lH	72.53	"['6p3sM', '6p3sI']"	"['4o5iU', '4o58H']"	0.9701085091127422	0.0	0.8025937304115305	0.0	71.62790697674419	TRUE	"70-80"
6p3sA	1jpsH	79.57	"['6p3sM', '6p3sI']"	"['1pg7I', '1jpsH']"	0.9732842609498583	0.0	0.8166410127659168	0.0	82.84313725490196	TRUE	"70-80"
6p3sA	2j6eI	42.79	"['6p3sM', '6p3sI']"	"['2j6eI', '2j6eH']"	0.9523163084517263	0.0	0.7594871363146164	0.0	47.5	TRUE	"40-50"
6p3sA	5w4lH	85.22	"['6p3sM', '6p3sI']"	"['3tnnE', '5w4lH']"	-0.9750214158919193	0.0	-0.8117905403455673	0.0	88.23529411764706	TRUE	"80-90"
6p3sA	4kxzH	65.2	"['6p3sM', '6p3sI']"	"['3eo1B', '4kxzH']"	0.9301967798076931	0.0	0.7682090340591777	0.0	67.96116504854369	TRUE	"60-70"
6p3sA	6okmH	71.3	"['6p3sM', '6p3sI']"	"['6ogxH', '6okmH']"	-0.9437205285765377	0.0	-0.7614598198721088	0.0	74.5	TRUE	"70-80"
6p3sA	6glwH	83.91	"['6p3sM', '6p3sI']"	"['6glwH', '6glwC']"	-0.9741684202174539	0.0	-0.8055939690618378	0.0	85.23809523809524	TRUE	"80-90"
6p3sA	6ca7H	78.48	"['6p3sM', '6p3sI']"	"['6ca9D', '6ca7H']"	-0.09124776030022756	1.044454660897096e-83	-0.1563498967190815	7.153289057929018e-244	83.01886792452831	TRUE	"70-80"
6p3sA	6wizH	67.8	"['6p3sM', '6p3sI']"	"['6wizH', '6wiyH']"	0.73407259181083	0.0	0.5427102727658955	0.0	70.1923076923077	TRUE	"60-70"
6p3sA	5k8aH	69.83	"['6p3sM', '6p3sI']"	"['3ixtA', '4zypK']"	-0.9806768187056398	0.0	-0.8177952081475018	0.0	72.1951219512195	TRUE	"60-70"
6p3sA	5vh4H	76.5	"['6p3sM', '6p3sI']"	"['6ugvA', '6uguH']"	-0.9815360267774728	0.0	-0.8200373542297364	0.0	81.2807881773399	TRUE	"70-80"
6p3sA	6kvfH	68.56	"['6p3sM', '6p3sI']"	"['6kvfH', '6kvfA']"	0.9026835452920766	0.0	0.6993454528657287	0.0	69.34673366834171	TRUE	"60-70"
6p3sA	1s78D	81.74	"['6p3sM', '6p3sI']"	"['4llwA', '1s78F']"	-0.9276655042896133	0.0	-0.7591022406221977	0.0	83.98058252427184	TRUE	"80-90"
6p3sA	4jj5B	55.46	"['6p3sM', '6p3sI']"	"['4isvB', '4jj5B']"	-0.9369206009915838	0.0	-0.7553251265810352	0.0	59.20398009950249	TRUE	"50-60"
6p3sA	4nrxH	70.04	"['6p3sM', '6p3sI']"	"['4nrxA', '4nrzH']"	-0.9611814747219247	0.0	-0.7932573881867054	0.0	72.38095238095238	TRUE	"70-80"
6p3sA	3dggD	53.04	"['6p3sM', '6p3sI']"	"['3dggB', '3dggD']"	-0.949798714089803	0.0	-0.8012798711812602	0.0	57.073170731707314	TRUE	"50-60"
6p3sA	5bk0B	82.61	"['6p3sM', '6p3sI']"	"['6azxC', '5bk0B']"	-0.9646731198416599	0.0	-0.7997522929581073	0.0	84.46601941747572	TRUE	"80-90"
6p3sA	6dlbH	71.74	"['6p3sM', '6p3sI']"	"['4hkxA', '4hk3J']"	0.9210453887830715	0.0	0.730331814023315	0.0	67.94258373205741	TRUE	"70-80"
6p3sA	4eowH	68.7	"['6p3sM', '6p3sI']"	"['4eowH', '5zmjH']"	-0.6447741508990175	0.0	-0.47844556701987456	0.0	67.28971962616822	TRUE	"60-70"
6p3sA	3skjH	81.97	"['6p3sM', '6p3sI']"	"['3skjI', '3skjH']"	-0.960794608874433	0.0	-0.8207940352510493	0.0	83.49056603773585	TRUE	"80-90"
6p3sA	6nisH	71.3	"['6p3sM', '6p3sI']"	"['6nipH', '6nisH']"	0.9277740587363624	0.0	0.7326163773336334	0.0	71.98067632850241	TRUE	"70-80"
6p3sA	3g6dH	83.62	"['6p3sM', '6p3sI']"	"['3g6aH', '3g6dH']"	0.980282352291192	0.0	0.840801195259417	0.0	86.95652173913044	TRUE	"80-90"
6p3sA	4x8jH	61.21	"['6p3sM', '6p3sI']"	"['4x8jA', '4x8jH']"	-0.9692432993604355	0.0	-0.8156331634462544	0.0	72.43243243243244	TRUE	"60-70"
